agency_cd,site_no,datetime,tz_cd,"Gage height, feet"
USGS,2172035,8/1/21 11:45,EDT,4.93
USGS,2172035,8/1/21 12:00,EDT,4.93
USGS,2172035,8/1/21 12:15,EDT,4.93
USGS,2172035,8/1/21 12:30,EDT,4.93
USGS,2172035,8/1/21 12:45,EDT,4.93
USGS,2172035,8/1/21 13:00,EDT,4.93
USGS,2172035,8/1/21 13:15,EDT,4.93
USGS,2172035,8/1/21 13:30,EDT,4.92
USGS,2172035,8/1/21 13:45,EDT,4.92
USGS,2172035,8/1/21 14:00,EDT,4.92
USGS,2172035,8/1/21 14:15,EDT,4.92
USGS,2172035,8/1/21 14:30,EDT,4.92
USGS,2172035,8/1/21 14:45,EDT,4.92
USGS,2172035,8/1/21 15:00,EDT,4.92
USGS,2172035,8/1/21 15:15,EDT,4.91
USGS,2172035,8/1/21 15:30,EDT,4.91
USGS,2172035,8/1/21 15:45,EDT,4.91
USGS,2172035,8/1/21 16:00,EDT,4.91
USGS,2172035,8/1/21 16:15,EDT,4.9
USGS,2172035,8/1/21 16:30,EDT,4.9
USGS,2172035,8/1/21 16:45,EDT,4.9
USGS,2172035,8/1/21 17:00,EDT,4.9
USGS,2172035,8/1/21 17:15,EDT,4.9
USGS,2172035,8/1/21 17:30,EDT,4.89
USGS,2172035,8/1/21 17:45,EDT,4.89
USGS,2172035,8/1/21 18:00,EDT,4.89
USGS,2172035,8/1/21 18:15,EDT,4.89
USGS,2172035,8/1/21 18:30,EDT,4.88
USGS,2172035,8/1/21 18:45,EDT,4.88
USGS,2172035,8/1/21 19:00,EDT,4.88
USGS,2172035,8/1/21 19:15,EDT,4.88
USGS,2172035,8/1/21 19:30,EDT,4.88
USGS,2172035,8/1/21 19:45,EDT,4.88
USGS,2172035,8/1/21 20:00,EDT,4.87
USGS,2172035,8/1/21 20:15,EDT,4.87
USGS,2172035,8/1/21 20:30,EDT,4.87
USGS,2172035,8/1/21 20:45,EDT,4.87
USGS,2172035,8/1/21 21:00,EDT,4.87
USGS,2172035,8/1/21 21:15,EDT,4.86
USGS,2172035,8/1/21 21:30,EDT,4.86
USGS,2172035,8/1/21 21:45,EDT,4.86
USGS,2172035,8/1/21 22:00,EDT,4.86
USGS,2172035,8/1/21 22:15,EDT,4.86
USGS,2172035,8/1/21 22:30,EDT,4.86
USGS,2172035,8/1/21 22:45,EDT,4.85
USGS,2172035,8/1/21 23:00,EDT,4.85
USGS,2172035,8/1/21 23:15,EDT,4.85
USGS,2172035,8/1/21 23:30,EDT,4.85
USGS,2172035,8/1/21 23:45,EDT,4.85
USGS,2172035,8/2/21 0:00,EDT,4.85
USGS,2172035,8/2/21 0:15,EDT,4.85
USGS,2172035,8/2/21 0:30,EDT,4.85
USGS,2172035,8/2/21 0:45,EDT,4.84
USGS,2172035,8/2/21 1:00,EDT,4.84
USGS,2172035,8/2/21 1:15,EDT,4.84
USGS,2172035,8/2/21 1:30,EDT,4.84
USGS,2172035,8/2/21 1:45,EDT,4.84
USGS,2172035,8/2/21 2:00,EDT,4.84
USGS,2172035,8/2/21 2:15,EDT,4.84
USGS,2172035,8/2/21 2:30,EDT,4.84
USGS,2172035,8/2/21 2:45,EDT,4.84
USGS,2172035,8/2/21 3:00,EDT,4.84
USGS,2172035,8/2/21 3:15,EDT,4.84
USGS,2172035,8/2/21 3:30,EDT,4.83
USGS,2172035,8/2/21 3:45,EDT,4.83
USGS,2172035,8/2/21 4:00,EDT,4.83
USGS,2172035,8/2/21 4:15,EDT,4.83
USGS,2172035,8/2/21 4:30,EDT,4.83
USGS,2172035,8/2/21 4:45,EDT,4.83
USGS,2172035,8/2/21 5:00,EDT,4.83
USGS,2172035,8/2/21 5:15,EDT,4.83
USGS,2172035,8/2/21 5:30,EDT,4.83
USGS,2172035,8/2/21 5:45,EDT,4.83
USGS,2172035,8/2/21 6:00,EDT,4.83
USGS,2172035,8/2/21 6:15,EDT,4.83
USGS,2172035,8/2/21 6:30,EDT,4.83
USGS,2172035,8/2/21 6:45,EDT,4.82
USGS,2172035,8/2/21 7:00,EDT,4.82
USGS,2172035,8/2/21 7:15,EDT,4.82
USGS,2172035,8/2/21 7:30,EDT,4.82
USGS,2172035,8/2/21 7:45,EDT,4.82
USGS,2172035,8/2/21 8:00,EDT,4.82
USGS,2172035,8/2/21 8:15,EDT,4.82
USGS,2172035,8/2/21 8:30,EDT,4.82
USGS,2172035,8/2/21 8:45,EDT,4.82
USGS,2172035,8/2/21 9:00,EDT,4.82
USGS,2172035,8/2/21 9:15,EDT,4.81
USGS,2172035,8/2/21 9:30,EDT,4.81
USGS,2172035,8/2/21 9:45,EDT,4.81
USGS,2172035,8/2/21 10:00,EDT,4.81
USGS,2172035,8/2/21 10:15,EDT,4.81
USGS,2172035,8/2/21 10:30,EDT,4.81
USGS,2172035,8/2/21 10:45,EDT,4.8
USGS,2172035,8/2/21 11:00,EDT,4.8
USGS,2172035,8/2/21 11:15,EDT,4.8
USGS,2172035,8/2/21 11:30,EDT,4.8
USGS,2172035,8/2/21 11:45,EDT,4.8
USGS,2172035,8/2/21 12:00,EDT,4.79
USGS,2172035,8/2/21 12:15,EDT,4.79
USGS,2172035,8/2/21 12:30,EDT,4.79
USGS,2172035,8/2/21 12:45,EDT,4.79
USGS,2172035,8/2/21 13:00,EDT,4.79
USGS,2172035,8/2/21 13:15,EDT,4.78
USGS,2172035,8/2/21 13:30,EDT,4.78
USGS,2172035,8/2/21 13:45,EDT,4.78
USGS,2172035,8/2/21 14:00,EDT,4.77
USGS,2172035,8/2/21 14:15,EDT,4.77
USGS,2172035,8/2/21 14:30,EDT,4.77
USGS,2172035,8/2/21 14:45,EDT,4.76
USGS,2172035,8/2/21 15:00,EDT,4.76
USGS,2172035,8/2/21 15:15,EDT,4.76
USGS,2172035,8/2/21 15:30,EDT,4.76
USGS,2172035,8/2/21 15:45,EDT,4.75
USGS,2172035,8/2/21 16:00,EDT,4.75
USGS,2172035,8/2/21 16:15,EDT,4.75
USGS,2172035,8/2/21 16:30,EDT,4.74
USGS,2172035,8/2/21 16:45,EDT,4.74
USGS,2172035,8/2/21 17:00,EDT,4.74
USGS,2172035,8/2/21 17:15,EDT,4.74
USGS,2172035,8/2/21 17:30,EDT,4.73
USGS,2172035,8/2/21 17:45,EDT,4.73
USGS,2172035,8/2/21 18:00,EDT,4.73
USGS,2172035,8/2/21 18:15,EDT,4.73
USGS,2172035,8/2/21 18:30,EDT,4.72
USGS,2172035,8/2/21 18:45,EDT,4.72
USGS,2172035,8/2/21 19:00,EDT,4.72
USGS,2172035,8/2/21 19:15,EDT,4.71
USGS,2172035,8/2/21 19:30,EDT,4.71
USGS,2172035,8/2/21 19:45,EDT,4.71
USGS,2172035,8/2/21 20:00,EDT,4.71
USGS,2172035,8/2/21 20:15,EDT,4.7
USGS,2172035,8/2/21 20:30,EDT,4.7
USGS,2172035,8/2/21 20:45,EDT,4.7
USGS,2172035,8/2/21 21:00,EDT,4.7
USGS,2172035,8/2/21 21:15,EDT,4.7
USGS,2172035,8/2/21 21:30,EDT,4.69
USGS,2172035,8/2/21 21:45,EDT,4.69
USGS,2172035,8/2/21 22:00,EDT,4.69
USGS,2172035,8/2/21 22:15,EDT,4.69
USGS,2172035,8/2/21 22:30,EDT,4.68
USGS,2172035,8/2/21 22:45,EDT,4.68
USGS,2172035,8/2/21 23:00,EDT,4.68
USGS,2172035,8/2/21 23:15,EDT,4.68
USGS,2172035,8/2/21 23:30,EDT,4.68
USGS,2172035,8/2/21 23:45,EDT,4.67
USGS,2172035,8/3/21 0:00,EDT,4.67
USGS,2172035,8/3/21 0:15,EDT,4.67
USGS,2172035,8/3/21 0:30,EDT,4.67
USGS,2172035,8/3/21 0:45,EDT,4.66
USGS,2172035,8/3/21 1:00,EDT,4.66
USGS,2172035,8/3/21 1:15,EDT,4.66
USGS,2172035,8/3/21 1:30,EDT,4.66
USGS,2172035,8/3/21 1:45,EDT,4.66
USGS,2172035,8/3/21 2:00,EDT,4.66
USGS,2172035,8/3/21 2:15,EDT,4.65
USGS,2172035,8/3/21 2:30,EDT,4.65
USGS,2172035,8/3/21 2:45,EDT,4.65
USGS,2172035,8/3/21 3:00,EDT,4.65
USGS,2172035,8/3/21 3:15,EDT,4.65
USGS,2172035,8/3/21 3:30,EDT,4.64
USGS,2172035,8/3/21 3:45,EDT,4.64
USGS,2172035,8/3/21 4:00,EDT,4.64
USGS,2172035,8/3/21 4:15,EDT,4.64
USGS,2172035,8/3/21 4:30,EDT,4.64
USGS,2172035,8/3/21 4:45,EDT,4.64
USGS,2172035,8/3/21 5:00,EDT,4.63
USGS,2172035,8/3/21 5:15,EDT,4.63
USGS,2172035,8/3/21 5:30,EDT,4.63
USGS,2172035,8/3/21 5:45,EDT,4.63
USGS,2172035,8/3/21 6:00,EDT,4.63
USGS,2172035,8/3/21 6:15,EDT,4.62
USGS,2172035,8/3/21 6:30,EDT,4.62
USGS,2172035,8/3/21 6:45,EDT,4.62
USGS,2172035,8/3/21 7:00,EDT,4.62
USGS,2172035,8/3/21 7:15,EDT,4.62
USGS,2172035,8/3/21 7:30,EDT,4.61
USGS,2172035,8/3/21 7:45,EDT,4.61
USGS,2172035,8/3/21 8:00,EDT,4.61
USGS,2172035,8/3/21 8:15,EDT,4.61
USGS,2172035,8/3/21 8:30,EDT,4.61
USGS,2172035,8/3/21 8:45,EDT,4.61
USGS,2172035,8/3/21 9:00,EDT,4.6
USGS,2172035,8/3/21 9:15,EDT,4.6
USGS,2172035,8/3/21 9:30,EDT,4.6
USGS,2172035,8/3/21 9:45,EDT,4.6
USGS,2172035,8/3/21 10:00,EDT,4.6
USGS,2172035,8/3/21 10:15,EDT,4.59
USGS,2172035,8/3/21 10:30,EDT,4.59
USGS,2172035,8/3/21 10:45,EDT,4.59
USGS,2172035,8/3/21 11:00,EDT,4.59
USGS,2172035,8/3/21 11:15,EDT,4.59
USGS,2172035,8/3/21 11:30,EDT,4.59
USGS,2172035,8/3/21 11:45,EDT,4.58
USGS,2172035,8/3/21 12:00,EDT,4.58
USGS,2172035,8/3/21 12:15,EDT,4.58
USGS,2172035,8/3/21 12:30,EDT,4.58
USGS,2172035,8/3/21 12:45,EDT,4.57
USGS,2172035,8/3/21 13:00,EDT,4.57
USGS,2172035,8/3/21 13:15,EDT,4.57
USGS,2172035,8/3/21 13:30,EDT,4.57
USGS,2172035,8/3/21 13:45,EDT,4.57
USGS,2172035,8/3/21 14:00,EDT,4.56
USGS,2172035,8/3/21 14:15,EDT,4.56
USGS,2172035,8/3/21 14:30,EDT,4.56
USGS,2172035,8/3/21 14:45,EDT,4.56
USGS,2172035,8/3/21 15:00,EDT,4.56
USGS,2172035,8/3/21 15:15,EDT,4.55
USGS,2172035,8/3/21 15:30,EDT,4.55
USGS,2172035,8/3/21 15:45,EDT,4.55
USGS,2172035,8/3/21 16:00,EDT,4.55
USGS,2172035,8/3/21 16:15,EDT,4.55
USGS,2172035,8/3/21 16:30,EDT,4.54
USGS,2172035,8/3/21 16:45,EDT,4.54
USGS,2172035,8/3/21 17:00,EDT,4.54
USGS,2172035,8/3/21 17:15,EDT,4.54
USGS,2172035,8/3/21 17:30,EDT,4.54
USGS,2172035,8/3/21 17:45,EDT,4.53
USGS,2172035,8/3/21 18:00,EDT,4.53
USGS,2172035,8/3/21 18:15,EDT,4.53
USGS,2172035,8/3/21 18:30,EDT,4.53
USGS,2172035,8/3/21 18:45,EDT,4.52
USGS,2172035,8/3/21 19:00,EDT,4.52
USGS,2172035,8/3/21 19:15,EDT,4.52
USGS,2172035,8/3/21 19:30,EDT,4.52
USGS,2172035,8/3/21 19:45,EDT,4.52
USGS,2172035,8/3/21 20:00,EDT,4.51
USGS,2172035,8/3/21 20:15,EDT,4.51
USGS,2172035,8/3/21 20:30,EDT,4.51
USGS,2172035,8/3/21 20:45,EDT,4.51
USGS,2172035,8/3/21 21:00,EDT,4.51
USGS,2172035,8/3/21 21:15,EDT,4.5
USGS,2172035,8/3/21 21:30,EDT,4.5
USGS,2172035,8/3/21 21:45,EDT,4.5
USGS,2172035,8/3/21 22:00,EDT,4.5
USGS,2172035,8/3/21 22:15,EDT,4.5
USGS,2172035,8/3/21 22:30,EDT,4.5
USGS,2172035,8/3/21 22:45,EDT,4.49
USGS,2172035,8/3/21 23:00,EDT,4.49
USGS,2172035,8/3/21 23:15,EDT,4.49
USGS,2172035,8/3/21 23:30,EDT,4.49
USGS,2172035,8/3/21 23:45,EDT,4.49
USGS,2172035,8/4/21 0:00,EDT,4.48
USGS,2172035,8/4/21 0:15,EDT,4.48
USGS,2172035,8/4/21 0:30,EDT,4.48
USGS,2172035,8/4/21 0:45,EDT,4.48
USGS,2172035,8/4/21 1:00,EDT,4.48
USGS,2172035,8/4/21 1:15,EDT,4.47
USGS,2172035,8/4/21 1:30,EDT,4.47
USGS,2172035,8/4/21 1:45,EDT,4.47
USGS,2172035,8/4/21 2:00,EDT,4.47
USGS,2172035,8/4/21 2:15,EDT,4.47
USGS,2172035,8/4/21 2:30,EDT,4.47
USGS,2172035,8/4/21 2:45,EDT,4.47
USGS,2172035,8/4/21 3:00,EDT,4.46
USGS,2172035,8/4/21 3:15,EDT,4.46
USGS,2172035,8/4/21 3:30,EDT,4.46
USGS,2172035,8/4/21 3:45,EDT,4.46
USGS,2172035,8/4/21 4:00,EDT,4.46
USGS,2172035,8/4/21 4:15,EDT,4.46
USGS,2172035,8/4/21 4:30,EDT,4.45
USGS,2172035,8/4/21 4:45,EDT,4.45
USGS,2172035,8/4/21 5:00,EDT,4.45
USGS,2172035,8/4/21 5:15,EDT,4.45
USGS,2172035,8/4/21 5:30,EDT,4.45
USGS,2172035,8/4/21 5:45,EDT,4.45
USGS,2172035,8/4/21 6:00,EDT,4.45
USGS,2172035,8/4/21 6:15,EDT,4.44
USGS,2172035,8/4/21 6:30,EDT,4.44
USGS,2172035,8/4/21 6:45,EDT,4.44
USGS,2172035,8/4/21 7:00,EDT,4.44
USGS,2172035,8/4/21 7:15,EDT,4.44
USGS,2172035,8/4/21 7:30,EDT,4.44
USGS,2172035,8/4/21 7:45,EDT,4.43
USGS,2172035,8/4/21 8:00,EDT,4.43
USGS,2172035,8/4/21 8:15,EDT,4.43
USGS,2172035,8/4/21 8:30,EDT,4.43
USGS,2172035,8/4/21 8:45,EDT,4.43
USGS,2172035,8/4/21 9:00,EDT,4.43
USGS,2172035,8/4/21 9:15,EDT,4.43
USGS,2172035,8/4/21 9:30,EDT,4.43
USGS,2172035,8/4/21 9:45,EDT,4.42
USGS,2172035,8/4/21 10:00,EDT,4.42
USGS,2172035,8/4/21 10:15,EDT,4.42
USGS,2172035,8/4/21 10:30,EDT,4.42
USGS,2172035,8/4/21 10:45,EDT,4.42
USGS,2172035,8/4/21 11:00,EDT,4.42
USGS,2172035,8/4/21 11:15,EDT,4.42
USGS,2172035,8/4/21 11:30,EDT,4.42
USGS,2172035,8/4/21 11:45,EDT,4.41
USGS,2172035,8/4/21 12:00,EDT,4.41
USGS,2172035,8/4/21 12:15,EDT,4.41
USGS,2172035,8/4/21 12:30,EDT,4.41
USGS,2172035,8/4/21 12:45,EDT,4.41
USGS,2172035,8/4/21 13:00,EDT,4.41
USGS,2172035,8/4/21 13:15,EDT,4.41
USGS,2172035,8/4/21 13:30,EDT,4.4
USGS,2172035,8/4/21 13:45,EDT,4.4
USGS,2172035,8/4/21 14:00,EDT,4.4
USGS,2172035,8/4/21 14:15,EDT,4.4
USGS,2172035,8/4/21 14:30,EDT,4.4
USGS,2172035,8/4/21 14:45,EDT,4.4
USGS,2172035,8/4/21 15:00,EDT,4.4
USGS,2172035,8/4/21 15:15,EDT,4.4
USGS,2172035,8/4/21 15:30,EDT,4.39
USGS,2172035,8/4/21 15:45,EDT,4.39
USGS,2172035,8/4/21 16:00,EDT,4.39
USGS,2172035,8/4/21 16:15,EDT,4.39
USGS,2172035,8/4/21 16:30,EDT,4.39
USGS,2172035,8/4/21 16:45,EDT,4.39
USGS,2172035,8/4/21 17:00,EDT,4.39
USGS,2172035,8/4/21 17:15,EDT,4.39
USGS,2172035,8/4/21 17:30,EDT,4.38
USGS,2172035,8/4/21 17:45,EDT,4.38
USGS,2172035,8/4/21 18:00,EDT,4.38
USGS,2172035,8/4/21 18:15,EDT,4.38
USGS,2172035,8/4/21 18:30,EDT,4.38
USGS,2172035,8/4/21 18:45,EDT,4.38
USGS,2172035,8/4/21 19:00,EDT,4.38
USGS,2172035,8/4/21 19:15,EDT,4.38
USGS,2172035,8/4/21 19:30,EDT,4.38
USGS,2172035,8/4/21 19:45,EDT,4.38
USGS,2172035,8/4/21 20:00,EDT,4.37
USGS,2172035,8/4/21 20:15,EDT,4.37
USGS,2172035,8/4/21 20:30,EDT,4.37
USGS,2172035,8/4/21 20:45,EDT,4.37
USGS,2172035,8/4/21 21:00,EDT,4.37
USGS,2172035,8/4/21 21:15,EDT,4.37
USGS,2172035,8/4/21 21:30,EDT,4.37
USGS,2172035,8/4/21 21:45,EDT,4.37
USGS,2172035,8/4/21 22:00,EDT,4.37
USGS,2172035,8/4/21 22:15,EDT,4.36
USGS,2172035,8/4/21 22:30,EDT,4.36
USGS,2172035,8/4/21 22:45,EDT,4.36
USGS,2172035,8/4/21 23:00,EDT,4.36
USGS,2172035,8/4/21 23:15,EDT,4.36
USGS,2172035,8/4/21 23:30,EDT,4.36
USGS,2172035,8/4/21 23:45,EDT,4.36
USGS,2172035,8/5/21 0:00,EDT,4.36
USGS,2172035,8/5/21 0:15,EDT,4.36
USGS,2172035,8/5/21 0:30,EDT,4.36
USGS,2172035,8/5/21 0:45,EDT,4.36
USGS,2172035,8/5/21 1:00,EDT,4.36
USGS,2172035,8/5/21 1:15,EDT,4.35
USGS,2172035,8/5/21 1:30,EDT,4.35
USGS,2172035,8/5/21 1:45,EDT,4.35
USGS,2172035,8/5/21 2:00,EDT,4.35
USGS,2172035,8/5/21 2:15,EDT,4.35
USGS,2172035,8/5/21 2:30,EDT,4.35
USGS,2172035,8/5/21 2:45,EDT,4.35
USGS,2172035,8/5/21 3:00,EDT,4.35
USGS,2172035,8/5/21 3:15,EDT,4.35
USGS,2172035,8/5/21 3:30,EDT,4.35
USGS,2172035,8/5/21 3:45,EDT,4.35
USGS,2172035,8/5/21 4:00,EDT,4.35
USGS,2172035,8/5/21 4:15,EDT,4.35
USGS,2172035,8/5/21 4:30,EDT,4.34
USGS,2172035,8/5/21 4:45,EDT,4.34
USGS,2172035,8/5/21 5:00,EDT,4.34
USGS,2172035,8/5/21 5:15,EDT,4.34
USGS,2172035,8/5/21 5:30,EDT,4.34
USGS,2172035,8/5/21 5:45,EDT,4.34
USGS,2172035,8/5/21 6:00,EDT,4.34
USGS,2172035,8/5/21 6:15,EDT,4.34
USGS,2172035,8/5/21 6:30,EDT,4.34
USGS,2172035,8/5/21 6:45,EDT,4.34
USGS,2172035,8/5/21 7:00,EDT,4.34
USGS,2172035,8/5/21 7:15,EDT,4.34
USGS,2172035,8/5/21 7:30,EDT,4.34
USGS,2172035,8/5/21 7:45,EDT,4.34
USGS,2172035,8/5/21 8:00,EDT,4.34
USGS,2172035,8/5/21 8:15,EDT,4.34
USGS,2172035,8/5/21 8:30,EDT,4.33
USGS,2172035,8/5/21 8:45,EDT,4.33
USGS,2172035,8/5/21 9:00,EDT,4.33
USGS,2172035,8/5/21 9:15,EDT,4.33
USGS,2172035,8/5/21 9:30,EDT,4.33
USGS,2172035,8/5/21 9:45,EDT,4.33
USGS,2172035,8/5/21 10:00,EDT,4.33
USGS,2172035,8/5/21 10:15,EDT,4.33
USGS,2172035,8/5/21 10:30,EDT,4.33
USGS,2172035,8/5/21 10:45,EDT,4.33
USGS,2172035,8/5/21 11:00,EDT,4.33
USGS,2172035,8/5/21 11:15,EDT,4.33
USGS,2172035,8/5/21 11:30,EDT,4.33
USGS,2172035,8/5/21 11:45,EDT,4.33
USGS,2172035,8/5/21 12:00,EDT,4.33
USGS,2172035,8/5/21 12:15,EDT,4.32
USGS,2172035,8/5/21 12:30,EDT,4.32
USGS,2172035,8/5/21 12:45,EDT,4.32
USGS,2172035,8/5/21 13:00,EDT,4.32
USGS,2172035,8/5/21 13:15,EDT,4.32
USGS,2172035,8/5/21 13:30,EDT,4.32
USGS,2172035,8/5/21 13:45,EDT,4.32
USGS,2172035,8/5/21 14:00,EDT,4.32
USGS,2172035,8/5/21 14:15,EDT,4.32
USGS,2172035,8/5/21 14:30,EDT,4.32
USGS,2172035,8/5/21 14:45,EDT,4.32
USGS,2172035,8/5/21 15:00,EDT,4.32
USGS,2172035,8/5/21 15:15,EDT,4.32
USGS,2172035,8/5/21 15:30,EDT,4.31
USGS,2172035,8/5/21 15:45,EDT,4.31
USGS,2172035,8/5/21 16:00,EDT,4.31
USGS,2172035,8/5/21 16:15,EDT,4.31
USGS,2172035,8/5/21 16:30,EDT,4.31
USGS,2172035,8/5/21 16:45,EDT,4.31
USGS,2172035,8/5/21 17:00,EDT,4.31
USGS,2172035,8/5/21 17:15,EDT,4.31
USGS,2172035,8/5/21 17:30,EDT,4.31
USGS,2172035,8/5/21 17:45,EDT,4.3
USGS,2172035,8/5/21 18:00,EDT,4.3
USGS,2172035,8/5/21 18:15,EDT,4.3
USGS,2172035,8/5/21 18:30,EDT,4.3
USGS,2172035,8/5/21 18:45,EDT,4.3
USGS,2172035,8/5/21 19:00,EDT,4.3
USGS,2172035,8/5/21 19:15,EDT,4.3
USGS,2172035,8/5/21 19:30,EDT,4.3
USGS,2172035,8/5/21 19:45,EDT,4.3
USGS,2172035,8/5/21 20:00,EDT,4.3
USGS,2172035,8/5/21 20:15,EDT,4.3
USGS,2172035,8/5/21 20:30,EDT,4.29
USGS,2172035,8/5/21 20:45,EDT,4.29
USGS,2172035,8/5/21 21:00,EDT,4.29
USGS,2172035,8/5/21 21:15,EDT,4.29
USGS,2172035,8/5/21 21:30,EDT,4.29
USGS,2172035,8/5/21 21:45,EDT,4.29
USGS,2172035,8/5/21 22:00,EDT,4.29
USGS,2172035,8/5/21 22:15,EDT,4.29
USGS,2172035,8/5/21 22:30,EDT,4.29
USGS,2172035,8/5/21 22:45,EDT,4.29
USGS,2172035,8/5/21 23:00,EDT,4.28
USGS,2172035,8/5/21 23:15,EDT,4.28
USGS,2172035,8/5/21 23:30,EDT,4.28
USGS,2172035,8/5/21 23:45,EDT,4.28
USGS,2172035,8/6/21 0:00,EDT,4.28
USGS,2172035,8/6/21 0:15,EDT,4.28
USGS,2172035,8/6/21 0:30,EDT,4.28
USGS,2172035,8/6/21 0:45,EDT,4.28
USGS,2172035,8/6/21 1:00,EDT,4.28
USGS,2172035,8/6/21 1:15,EDT,4.28
USGS,2172035,8/6/21 1:30,EDT,4.28
USGS,2172035,8/6/21 1:45,EDT,4.28
USGS,2172035,8/6/21 2:00,EDT,4.28
USGS,2172035,8/6/21 2:15,EDT,4.28
USGS,2172035,8/6/21 2:30,EDT,4.28
USGS,2172035,8/6/21 2:45,EDT,4.28
USGS,2172035,8/6/21 3:00,EDT,4.27
USGS,2172035,8/6/21 3:15,EDT,4.28
USGS,2172035,8/6/21 3:30,EDT,4.27
USGS,2172035,8/6/21 3:45,EDT,4.27
USGS,2172035,8/6/21 4:00,EDT,4.27
USGS,2172035,8/6/21 4:15,EDT,4.27
USGS,2172035,8/6/21 4:30,EDT,4.27
USGS,2172035,8/6/21 4:45,EDT,4.27
USGS,2172035,8/6/21 5:00,EDT,4.27
USGS,2172035,8/6/21 5:15,EDT,4.27
USGS,2172035,8/6/21 5:30,EDT,4.27
USGS,2172035,8/6/21 5:45,EDT,4.27
USGS,2172035,8/6/21 6:00,EDT,4.27
USGS,2172035,8/6/21 6:15,EDT,4.27
USGS,2172035,8/6/21 6:30,EDT,4.27
USGS,2172035,8/6/21 6:45,EDT,4.27
USGS,2172035,8/6/21 7:00,EDT,4.27
USGS,2172035,8/6/21 7:15,EDT,4.27
USGS,2172035,8/6/21 7:30,EDT,4.27
USGS,2172035,8/6/21 7:45,EDT,4.26
USGS,2172035,8/6/21 8:00,EDT,4.26
USGS,2172035,8/6/21 8:15,EDT,4.26
USGS,2172035,8/6/21 8:30,EDT,4.26
USGS,2172035,8/6/21 8:45,EDT,4.26
USGS,2172035,8/6/21 9:00,EDT,4.26
USGS,2172035,8/6/21 9:15,EDT,4.26
USGS,2172035,8/6/21 9:30,EDT,4.26
USGS,2172035,8/6/21 9:45,EDT,4.26
USGS,2172035,8/6/21 10:00,EDT,4.26
USGS,2172035,8/6/21 10:15,EDT,4.26
USGS,2172035,8/6/21 10:30,EDT,4.26
USGS,2172035,8/6/21 10:45,EDT,4.26
USGS,2172035,8/6/21 11:00,EDT,4.26
USGS,2172035,8/6/21 11:15,EDT,4.26
USGS,2172035,8/6/21 11:30,EDT,4.25
USGS,2172035,8/6/21 11:45,EDT,4.25
USGS,2172035,8/6/21 12:00,EDT,4.25
USGS,2172035,8/6/21 12:15,EDT,4.25
USGS,2172035,8/6/21 12:30,EDT,4.26
USGS,2172035,8/6/21 12:45,EDT,4.27
USGS,2172035,8/6/21 13:00,EDT,4.27
USGS,2172035,8/6/21 13:15,EDT,4.3
USGS,2172035,8/6/21 13:30,EDT,4.31
USGS,2172035,8/6/21 13:45,EDT,4.34
USGS,2172035,8/6/21 14:00,EDT,4.36
USGS,2172035,8/6/21 14:15,EDT,4.37
USGS,2172035,8/6/21 14:30,EDT,4.38
USGS,2172035,8/6/21 14:45,EDT,4.39
USGS,2172035,8/6/21 15:00,EDT,4.4
USGS,2172035,8/6/21 15:15,EDT,4.4
USGS,2172035,8/6/21 15:30,EDT,4.41
USGS,2172035,8/6/21 15:45,EDT,4.41
USGS,2172035,8/6/21 16:00,EDT,4.41
USGS,2172035,8/6/21 16:15,EDT,4.41
USGS,2172035,8/6/21 16:30,EDT,4.42
USGS,2172035,8/6/21 16:45,EDT,4.42
USGS,2172035,8/6/21 17:00,EDT,4.42
USGS,2172035,8/6/21 17:15,EDT,4.42
USGS,2172035,8/6/21 17:30,EDT,4.42
USGS,2172035,8/6/21 17:45,EDT,4.42
USGS,2172035,8/6/21 18:00,EDT,4.42
USGS,2172035,8/6/21 18:15,EDT,4.42
USGS,2172035,8/6/21 18:30,EDT,4.42
USGS,2172035,8/6/21 18:45,EDT,4.42
USGS,2172035,8/6/21 19:00,EDT,4.42
USGS,2172035,8/6/21 19:15,EDT,4.42
USGS,2172035,8/6/21 19:30,EDT,4.42
USGS,2172035,8/6/21 19:45,EDT,4.42
USGS,2172035,8/6/21 20:00,EDT,4.42
USGS,2172035,8/6/21 20:15,EDT,4.42
USGS,2172035,8/6/21 20:30,EDT,4.42
USGS,2172035,8/6/21 20:45,EDT,4.42
USGS,2172035,8/6/21 21:00,EDT,4.42
USGS,2172035,8/6/21 21:15,EDT,4.42
USGS,2172035,8/6/21 21:30,EDT,4.42
USGS,2172035,8/6/21 21:45,EDT,4.42
USGS,2172035,8/6/21 22:00,EDT,4.42
USGS,2172035,8/6/21 22:15,EDT,4.42
USGS,2172035,8/6/21 22:30,EDT,4.42
USGS,2172035,8/6/21 22:45,EDT,4.42
USGS,2172035,8/6/21 23:00,EDT,4.41
USGS,2172035,8/6/21 23:15,EDT,4.41
USGS,2172035,8/6/21 23:30,EDT,4.41
USGS,2172035,8/6/21 23:45,EDT,4.41
USGS,2172035,8/7/21 0:00,EDT,4.41
USGS,2172035,8/7/21 0:15,EDT,4.41
USGS,2172035,8/7/21 0:30,EDT,4.41
USGS,2172035,8/7/21 0:45,EDT,4.41
USGS,2172035,8/7/21 1:00,EDT,4.41
USGS,2172035,8/7/21 1:15,EDT,4.41
USGS,2172035,8/7/21 1:30,EDT,4.41
USGS,2172035,8/7/21 1:45,EDT,4.41
